11,"[(8, 4, 3), (11, 2, 2), (15, 5, 2), (24, 3, 3), (25, 3, 3), (28, 5, 1), (29, 3, 3), (39, 3, 4), (42, 3, 2), (52, 3, 3), (54, 3, 4), (56, 4, 3), (57, 2, 4), (58, 3, 4), (69, 3, 1), (70, 4, 1), (79, 4, 4), (83, 5, 4), (86, 4, 4), (88, 3, 4), (98, 2, 4), (107, 4, 1), (121, 3, 4), (123, 3, 2), (125, 4, 1), (168, 3, 1), (173, 5, 4), (176, 3, 3), (180, 2, 1), (196, 5, 3), (208, 4, 2), (211, 3, 2), (213, 4, 4), (222, 3, 4), (228, 3, 1), (229, 4, 1), (237, 4, 2), (238, 3, 2), (239, 4, 3), (258, 5, 1), (259, 3, 3), (274, 3, 2), (286, 5, 3), (290, 3, 3), (301, 4, 2), (317, 4, 2), (318, 5, 1), (324, 1, 2), (332, 5, 3), (356, 4, 4), (357, 5, 2), (365, 3, 1), (367, 3, 2), (370, 3, 2), (372, 4, 3), (382, 3, 4), (386, 3, 4), (393, 4, 4), (399, 3, 1), (401, 3, 3), (405, 3, 3), (414, 3, 1), (423, 5, 2), (427, 4, 1), (430, 3, 2), (431, 2, 1), (433, 4, 4), (434, 4, 2), (449, 3, 2), (451, 2, 4), (504, 3, 2), (508, 4, 4), (526, 3, 1), (527, 4, 1), (544, 4, 3), (549, 4, 2), (577, 3, 1), (580, 5, 3), (603, 4, 4), (646, 3, 1), (654, 3, 4), (659, 5, 2), (662, 3, 2), (690, 4, 1), (692, 4, 3), (699, 4, 1), (707, 5, 1), (715, 3, 1), (716, 3, 2), (717, 2, 2), (718, 5, 1), (719, 3, 2), (724, 3, 1), (727, 3, 3), (728, 3, 4), (729, 4, 2), (731, 4, 4), (737, 4, 1), (738, 3, 2), (742, 3, 1), (745, 5, 1), (747, 3, 1), (748, 1, 4), (749, 5, 4), (750, 5, 1)]"
12,"[(4, 5, 1), (69, 5, 3), (88, 5, 1), (98, 5, 1), (127, 4, 4), (133, 4, 2), (159, 4, 4), (161, 5, 2), (168, 4, 1), (170, 4, 2), (174, 5, 4), (195, 4, 2), (202, 4, 4), (203, 3, 1), (215, 4, 1), (216, 5, 4), (228, 4, 3), (238, 5, 2), (242, 5, 2), (328, 4, 4), (392, 4, 3), (416, 3, 2), (480, 4, 2), (591, 5, 2), (708, 3, 1)]"
13,"[(1, 3, 1), (4, 5, 3), (5, 1, 2), (7, 2, 2), (8, 4, 3), (9, 3, 2), (12, 5, 4), (13, 5, 4), (17, 1, 4), (22, 4, 1), (23, 5, 4), (28, 5, 3), (32, 4, 3), (33, 5, 1), (37, 1, 3), (38, 3, 4), (39, 3, 2), (49, 4, 1), (50, 5, 3), (51, 3, 4), (53, 1, 4), (58, 4, 3), (60, 4, 3), (62, 5, 1), (67, 1, 2), (68, 3, 1), (69, 4, 3), (70, 3, 3), (78, 1, 3), (79, 3, 3), (82, 2, 1), (83, 2, 4), (86, 1, 3), (87, 5, 2), (89, 4, 4), (91, 2, 1), (92, 3, 4), (95, 5, 3), (96, 4, 1), (99, 4, 2), (110, 3, 3), (111, 5, 4), (116, 5, 2), (117, 3, 1), (127, 5, 4), (128, 1, 4), (132, 4, 2), (135, 5, 1), (138, 1, 2), (141, 2, 3), (143, 1, 1), (145, 2, 2), (152, 5, 4), (155, 2, 3), (157, 3, 2), (158, 1, 3), (160, 4, 1), (163, 3, 3), (164, 3, 3), (165, 3, 2), (166, 5, 1), (170, 5, 2), (172, 5, 4), (174, 4, 3), (175, 4, 4), (176, 3, 1), (177, 5, 2), (179, 2, 1), (182, 5, 1), (183, 4, 1), (184, 1, 2), (187, 5, 1), (188, 4, 2), (191, 3, 4), (193, 5, 2), (194, 5, 3), (197, 4, 4), (199, 5, 2), (200, 3, 2), (202, 5, 1), (204, 5, 4), (205, 2, 4), (209, 3, 4), (211, 4, 3), (216, 3, 3), (218, 1, 4), (222, 3, 1), (223, 5, 2), (224, 4, 4), (225, 2, 1), (227, 5, 1), (228, 4, 2), (231, 3, 1), (233, 4, 2), (234, 5, 3), (235, 2, 3), (237, 5, 3), (239, 4, 4), (241, 3, 4), (242, 2, 2), (260, 1, 1), (262, 4, 2), (264, 4, 4), (274, 3, 4), (275, 3, 4), (279, 5, 2), (280, 4, 1), (285, 5, 1), (286, 3, 4), (288, 1, 3), (292, 5, 2), (299, 3, 4), (306, 3, 2), (307, 2, 4), (310, 4, 4), (311, 3, 3), (313, 4, 3), (316, 5, 4), (321, 2, 2), (322, 3, 3), (323, 3, 1), (326, 3, 3), (327, 3, 4), (328, 3, 2), (329, 2, 1), (332, 3, 3), (336, 2, 3), (339, 3, 2), (342, 4, 2), (346, 4, 3), (347, 5, 3), (348, 2, 4), (350, 2, 1), (355, 3, 3), (357, 3, 2), (358, 3, 4), (362, 4, 4), (367, 3, 3), (370, 1, 2), (371, 3, 4), (382, 1, 2), (393, 3, 1), (394, 2, 4), (398, 2, 3), (400, 4, 1), (401, 1, 3), (403, 2, 3), (404, 5, 3), (406, 1, 3), (410, 1, 4), (411, 2, 2), (413, 1, 3), (417, 2, 1), (419, 3, 3), (424, 1, 3), (427, 5, 2), (429, 5, 1), (430, 5, 1), (432, 4, 3), (433, 4, 2), (435, 5, 3), (438, 1, 4), (439, 1, 1), (441, 1, 2), (442, 1, 2), (444, 4, 3), (445, 4, 2), (446, 1, 2), (448, 1, 4), (453, 2, 3), (455, 3, 2), (462, 5, 1), (463, 5, 4), (471, 1, 3), (473, 4, 2), (474, 4, 3), (475, 3, 3), (478, 4, 3), (484, 5, 2), (485, 1, 3), (491, 4, 3), (492, 5, 3), (494, 4, 2), (497, 5, 1), (504, 5, 1), (506, 5, 1), (507, 1, 2), (510, 5, 2), (511, 5, 2), (515, 2, 1), (518, 4, 2), (522, 5, 2), (523, 4, 4), (525, 5, 1), (527, 5, 1), (529, 4, 4), (531, 3, 2), (538, 1, 2), (541, 1, 4), (547, 1, 4), (549, 4, 1), (550, 4, 4), (551, 1, 2), (553, 2, 2), (554, 2, 3), (558, 1, 3), (559, 1, 1), (561, 1, 4), (563, 1, 3), (565, 1, 4), (566, 5, 2), (568, 3, 1), (569, 2, 2), (572, 2, 4), (573, 3, 4), (576, 3, 1), (578, 3, 4), (585, 4, 4), (586, 3, 1), (590, 2, 3), (602, 4, 1), (603, 4, 2), (606, 4, 2), (613, 4, 1), (619, 3, 1), (621, 4, 2), (629, 1, 1), (630, 2, 3), (631, 3, 1), (635, 1, 1), (636, 2, 4), (637, 2, 1), (638, 3, 3), (639, 3, 1), (646, 4, 1), (647, 5, 1), (650, 2, 2), (654, 5, 4), (655, 5, 4), (656, 5, 3), (657, 4, 4), (661, 5, 1), (662, 5, 3), (663, 5, 1), (667, 1, 1), (668, 1, 3), (669, 1, 3), (670, 3, 3), (671, 3, 2), (672, 1, 1), (674, 3, 2), (675, 5, 2), (679, 4, 3), (684, 5, 1), (686, 5, 3), (687, 1, 4), (688, 1, 3), (689, 2, 2), (690, 3, 1), (691, 4, 4), (692, 4, 4), (706, 1, 2), (709, 4, 3), (712, 4, 2), (722, 3, 4), (732, 5, 1), (733, 5, 3), (736, 4, 3), (737, 4, 4), (739, 4, 1), (740, 1, 3), (746, 3, 1), (747, 4, 3), (748, 4, 3), (749, 3, 3), (750, 5, 3), (751, 5, 3), (754, 4, 2), (756, 2, 1), (757, 3, 3), (758, 1, 4), (760, 1, 1), (761, 4, 4), (762, 5, 1), (763, 1, 4), (765, 2, 1), (767, 1, 1), (768, 4, 3), (769, 3, 1), (770, 4, 4), (771, 3, 2), (773, 1, 2), (774, 1, 1), (775, 4, 2), (777, 1, 2), (778, 3, 4), (779, 3, 4), (785, 3, 4), (789, 5, 2), (790, 2, 2), (791, 5, 4), (792, 5, 3), (793, 5, 4), (795, 2, 1), (796, 3, 3), (797, 5, 1), (798, 2, 3), (799, 4, 3), (800, 1, 4), (801, 3, 1), (803, 3, 4), (804, 2, 4), (806, 5, 4), (810, 5, 3), (811, 5, 3), (813, 1, 2), (815, 4, 3), (817, 1, 4), (818, 3, 4), (819, 1, 3), (822, 3, 1), (824, 3, 4), (825, 1, 1), (826, 5, 2), (827, 3, 1), (829, 3, 1), (832, 4, 3), (833, 2, 1), (834, 1, 2), (835, 3, 1), (837, 4, 1), (838, 1, 2), (841, 1, 4), (843, 5, 1), (845, 3, 3), (846, 2, 3), (849, 1, 1), (850, 4, 1), (851, 5, 2), (853, 1, 1), (855, 4, 1), (862, 3, 4), (863, 4, 3), (865, 5, 2), (867, 5, 3), (870, 3, 2), (871, 2, 2), (872, 3, 3), (873, 1, 4), (879, 2, 3), (880, 3, 2), (881, 2, 4), (882, 3, 2), (883, 3, 2), (884, 2, 2), (886, 5, 3), (889, 3, 3), (891, 1, 4), (893, 3, 2), (895, 1, 4), (896, 5, 1), (897, 1, 2), (899, 1, 4), (900, 5, 3), (902, 3, 2), (903, 3, 4), (904, 1, 4), (905, 2, 2), (909, 5, 1), (911, 2, 2), (914, 2, 1), (916, 4, 4), (917, 4, 2)]"
14,"[(12, 5, 4), (19, 5, 3), (25, 2, 4), (32, 5, 4), (81, 5, 2), (96, 4, 2), (124, 5, 3), (127, 2, 1), (173, 4, 1), (186, 4, 1), (191, 4, 1), (195, 5, 1), (210, 5, 2), (222, 4, 1), (238, 5, 3), (240, 5, 4), (265, 3, 3), (276, 4, 4), (288, 4, 1), (302, 5, 4), (319, 1, 2), (382, 5, 3), (427, 5, 4), (428, 4, 3), (430, 5, 2), (473, 5, 4), (507, 4, 2), (523, 4, 1), (524, 5, 1), (525, 5, 1), (588, 4, 4), (628, 5, 3), (654, 4, 1), (663, 5, 2), (750, 3, 1), (762, 3, 4), (820, 3, 4), (919, 4, 2), (920, 4, 2), (921, 5, 4), (923, 5, 1)]"
15,"[(13, 1, 4), (14, 4, 1), (15, 4, 3), (50, 5, 1), (111, 4, 2), (118, 1, 4), (121, 3, 3), (125, 5, 4), (181, 5, 4), (220, 4, 4), (225, 3, 4), (235, 1, 2), (237, 3, 4), (243, 1, 3), (248, 1, 1), (249, 1, 4), (251, 2, 4), (252, 2, 1), (255, 5, 2), (257, 4, 3), (258, 3, 2), (269, 5, 3), (275, 4, 3), (280, 3, 3), (282, 3, 1), (283, 4, 4), (285, 4, 4), (291, 3, 4), (292, 5, 3), (297, 3, 2), (302, 4, 4), (303, 3, 2), (306, 5, 4), (308, 5, 2), (310, 4, 1), (322, 3, 1), (323, 1, 4), (328, 3, 2), (333, 1, 3), (409, 3, 4), (455, 1, 3), (472, 3, 2), (546, 2, 3), (676, 4, 1), (690, 4, 4), (748, 3, 2), (823, 2, 2), (845, 2, 2), (866, 4, 4), (879, 3, 2), (925, 2, 2), (926, 1, 4), (927, 4, 2), (928, 1, 1), (930, 2, 1), (931, 1, 4), (934, 4, 4), (935, 3, 2), (936, 5, 2), (938, 3, 2)]"
16,"[(1, 5, 3), (4, 5, 4), (11, 5, 3), (12, 5, 1), (15, 5, 4), (33, 2, 4), (39, 5, 2), (58, 4, 3), (66, 4, 4), (71, 5, 4), (79, 5, 1), (87, 4, 4), (95, 5, 3), (98, 5, 4), (100, 5, 4), (109, 4, 2), (125, 3, 4), (127, 5, 1), (135, 4, 2), (143, 5, 3), (152, 4, 3), (158, 4, 3), (172, 5, 4), (180, 5, 3), (199, 5, 1), (200, 5, 1), (202, 5, 2), (204, 5, 1), (208, 5, 2), (216, 5, 3), (227, 5, 4), (234, 5, 2), (237, 5, 4), (240, 4, 2), (273, 5, 1), (282, 5, 4), (286, 2, 2), (302, 5, 3), (321, 3, 3), (367, 3, 2), (385, 5, 3), (404, 5, 1), (410, 5, 3), (423, 5, 4), (427, 5, 2), (448, 5, 1), (467, 5, 2), (469, 3, 4), (476, 3, 4), (480, 5, 2), (498, 5, 4), (502, 4, 1), (509, 2, 1), (510, 4, 4), (531, 5, 4), (583, 4, 1), (591, 4, 1), (642, 5, 3), (661, 4, 1), (684, 5, 3), (732, 5, 2), (770, 3, 3), (939, 4, 4), (941, 1, 2), (943, 3, 1), (945, 4, 3), (946, 5, 1), (947, 4, 1), (948, 3, 4)]"
17,"[(7, 4, 2), (100, 4, 3), (111, 3, 1), (117, 3, 2), (126, 4, 4), (137, 4, 1), (150, 5, 3), (221, 2, 3), (222, 3, 2), (243, 1, 4), (269, 4, 2), (276, 4, 1), (286, 3, 4), (294, 4, 2), (323, 1, 1), (471, 2, 1), (475, 4, 4), (628, 1, 4), (919, 4, 4)]"
18,"[(4, 3, 1), (6, 5, 2), (8, 5, 4), (9, 5, 3), (15, 4, 1), (22, 5, 1), (23, 4, 2), (28, 3, 2), (32, 2, 3), (42, 3, 4), (45, 5, 3), (48, 4, 3), (50, 4, 1), (52, 5, 4), (56, 5, 2), (59, 4, 3), (60, 4, 3), (61, 4, 1), (65, 5, 4), (66, 3, 4), (72, 3, 1), (79, 4, 4), (81, 3, 4), (83, 5, 3), (88, 3, 3), (91, 3, 2), (94, 3, 2), (95, 4, 1), (98, 5, 3), (100, 5, 4), (111, 3, 3), (116, 5, 2), (125, 3, 1), (127, 5, 2), (132, 5, 1), (133, 5, 3), (134, 5, 1), (137, 5, 3), (142, 4, 3), (143, 4, 4), (153, 4, 3), (157, 3, 1), (165, 4, 4), (166, 4, 1), (168, 3, 2), (172, 3, 4), (174, 4, 4), (175, 4, 3), (177, 3, 3), (178, 3, 3), (187, 5, 1), (189, 5, 4), (197, 4, 4), (198, 3, 2), (200, 3, 2), (204, 3, 3), (208, 4, 2), (210, 5, 4), (211, 5, 2), (212, 5, 1), (213, 5, 1), (216, 4, 1), (221, 5, 2), (223, 5, 3), (236, 3, 2), (238, 5, 1), (242, 5, 1), (269, 5, 2), (283, 5, 2), (284, 3, 2), (285, 5, 1), (287, 4, 1), (317, 5, 2), (319, 4, 3), (357, 4, 1), (378, 3, 1), (381, 4, 3), (382, 3, 4), (386, 2, 1), (392, 3, 3), (402, 3, 4), (403, 3, 2), (404, 4, 3), (411, 3, 2), (414, 4, 4), (416, 5, 1), (418, 3, 2), (419, 3, 4), (425, 3, 3), (427, 5, 4), (430, 4, 3), (434, 3, 3), (435, 4, 2), (461, 4, 2), (474, 4, 2), (476, 3, 1), (478, 5, 4), (480, 4, 4), (482, 5, 4), (486, 3, 2), (489, 4, 1), (492, 4, 2), (493, 5, 3), (504, 5, 2), (510, 4, 3), (512, 5, 3), (516, 5, 4), (517, 2, 1), (519, 4, 2), (520, 4, 2), (524, 4, 3), (528, 4, 4), (529, 5, 4), (549, 4, 1), (582, 5, 1), (588, 4, 4), (603, 3, 2), (604, 5, 2), (612, 4, 1), (613, 5, 1), (614, 4, 1), (627, 3, 2), (631, 5, 1), (633, 5, 1), (639, 4, 3), (649, 3, 1), (654, 4, 2), (663, 4, 1), (702, 3, 3), (704, 3, 1), (707, 3, 1), (708, 3, 3), (709, 5, 2), (714, 4, 2), (716, 5, 3), (724, 4, 1), (735, 4, 2), (736, 4, 3), (737, 3, 1), (747, 3, 4), (753, 4, 3), (762, 3, 3), (781, 3, 3), (805, 4, 4), (845, 3, 1), (856, 5, 3), (949, 3, 4), (951, 3, 4), (952, 2, 4), (956, 5, 3), (957, 3, 3), (958, 5, 3), (959, 3, 3), (962, 4, 4), (963, 5, 2), (967, 3, 1), (969, 3, 3), (972, 3, 1), (973, 3, 3)]"
19,"[(8, 5, 3), (202, 4, 3), (210, 3, 4), (211, 4, 2), (268, 2, 3), (288, 3, 3), (294, 3, 1), (319, 4, 2), (325, 4, 3), (887, 4, 3)]"
20,"[(15, 4, 3), (22, 5, 3), (50, 3, 1), (82, 4, 2), (94, 2, 2), (143, 3, 4), (148, 5, 3), (151, 3, 2), (174, 4, 3), (181, 4, 4), (204, 3, 4), (210, 4, 2), (243, 4, 3), (274, 4, 1), (323, 4, 3), (357, 1, 3), (378, 3, 2), (423, 2, 3), (496, 5, 1), (498, 3, 4), (588, 4, 3), (633, 4, 3), (763, 1, 1), (820, 2, 1), (866, 1, 1), (934, 4, 2)]"
21,"[(1, 5, 2), (5, 2, 4), (7, 5, 3), (9, 5, 2), (15, 4, 4), (17, 4, 4), (50, 3, 2), (53, 4, 3), (123, 4, 3), (127, 5, 4), (145, 1, 2), (185, 5, 3), (200, 5, 2), (201, 5, 2), (240, 4, 4), (243, 2, 1), (244, 4, 4), (259, 2, 1), (260, 2, 1), (261, 1, 2), (262, 4, 2), (263, 1, 1), (264, 3, 3), (273, 4, 4), (281, 2, 1), (286, 3, 1), (289, 3, 3), (300, 3, 2), (301, 4, 3), (321, 3, 2), (322, 3, 1), (323, 2, 2), (330, 4, 4), (358, 3, 4), (379, 3, 3), (406, 1, 3), (408, 5, 2), (413, 2, 1), (436, 4, 3), (437, 1, 1), (438, 1, 4), (443, 4, 4), (444, 3, 3), (453, 2, 2), (547, 2, 1), (551, 3, 3), (559, 1, 3), (561, 1, 4), (563, 2, 1), (564, 3, 2), (567, 2, 2), (573, 2, 2), (619, 2, 2), (628, 3, 2), (635, 4, 1), (637, 4, 4), (656, 5, 1), (669, 1, 1), (672, 3, 2), (674, 2, 1), (675, 5, 2), (680, 1, 2), (706, 2, 3), (748, 1, 1), (760, 1, 3), (767, 1, 1), (769, 1, 1), (800, 1, 3), (817, 3, 3), (853, 5, 3), (854, 5, 4), (858, 1, 2), (872, 2, 1), (873, 2, 3), (874, 2, 4), (876, 2, 4), (877, 2, 1), (878, 2, 2), (925, 2, 2), (975, 3, 3), (976, 1, 1), (978, 1, 3), (980, 2, 1), (981, 2, 3), (983, 2, 3), (984, 1, 1), (986, 1, 1), (987, 3, 1), (988, 1, 3), (989, 3, 3), (990, 2, 2), (991, 2, 4), (992, 2, 1), (993, 4, 2), (994, 2, 4)]"
22,"[(2, 2, 1), (4, 5, 1), (17, 4, 3), (21, 4, 3), (24, 5, 4), (50, 5, 1), (53, 3, 1), (62, 4, 4), (68, 4, 4), (85, 5, 1), (89, 5, 4), (94, 3, 1), (105, 1, 2), (109, 4, 1), (127, 5, 2), (144, 5, 2), (161, 4, 3), (163, 1, 1), (167, 3, 3), (174, 5, 3), (175, 4, 4), (181, 5, 4), (184, 5, 3), (187, 5, 2), (201, 4, 3), (202, 5, 1), (209, 4, 1), (210, 3, 2), (211, 3, 2), (216, 4, 1), (228, 4, 3), (229, 2, 1), (231, 2, 2), (233, 3, 2), (250, 5, 3), (265, 3, 3), (290, 5, 3), (367, 1, 2), (384, 3, 1), (385, 4, 4), (405, 1, 1), (430, 4, 3), (431, 4, 2), (449, 1, 4), (451, 4, 3), (515, 5, 4), (523, 5, 4), (526, 4, 2), (546, 3, 2), (566, 3, 1), (568, 4, 2), (636, 3, 1), (651, 4, 4), (665, 1, 3), (684, 3, 4), (688, 1, 2), (712, 4, 4), (731, 3, 1), (732, 4, 3), (792, 4, 3), (840, 4, 2), (862, 1, 4), (926, 1, 3), (932, 1, 1), (988, 1, 2), (996, 1, 1), (998, 1, 4), (1000, 3, 2), (1002, 1, 4), (1003, 1, 2)]"
23,"[(7, 4, 2), (8, 4, 3), (14, 4, 4), (19, 4, 4), (55, 4, 4), (56, 4, 2), (59, 4, 3), (62, 3, 4), (73, 3, 4), (79, 4, 3), (82, 3, 2), (89, 5, 1), (91, 4, 4), (95, 4, 1), (96, 4, 4), (100, 5, 3), (102, 3, 3), (116, 5, 4), (124, 5, 1), (131, 4, 2), (132, 4, 1), (134, 4, 1), (144, 3, 1), (145, 3, 1), (151, 3, 4), (153, 4, 4), (154, 3, 3), (155, 3, 4), (156, 3, 3), (161, 2, 2), (162, 3, 3), (171, 5, 4), (173, 5, 4), (174, 4, 3), (175, 5, 2), (176, 3, 1), (181, 4, 2), (185, 4, 2), (194, 4, 4), (195, 4, 4), (202, 3, 4), (203, 4, 1), (204, 3, 3), (211, 4, 1), (214, 3, 1), (216, 4, 3), (217, 2, 2), (224, 5, 2), (227, 3, 3), (230, 4, 3), (234, 2, 2), (235, 1, 3), (250, 4, 2), (275, 5, 1), (283, 4, 3), (294, 1, 3), (367, 4, 3), (386, 4, 1), (387, 3, 4), (408, 5, 1), (414, 3, 3), (418, 4, 4), (423, 3, 2), (432, 4, 3), (433, 5, 2), (449, 2, 1), (451, 2, 4), (472, 2, 1), (479, 5, 1), (522, 4, 3), (526, 3, 4), (530, 4, 2), (541, 4, 4), (588, 4, 1), (597, 3, 3), (603, 4, 4), (629, 4, 3), (642, 3, 2), (652, 4, 4), (655, 3, 4), (679, 3, 3), (694, 4, 1), (713, 4, 1), (780, 1, 3), (856, 4, 3), (919, 5, 2), (961, 5, 1), (1004, 3, 4)]"
24,"[(7, 4, 2), (8, 5, 2), (11, 5, 4), (12, 5, 2), (41, 5, 4), (55, 5, 2), (58, 3, 2), (69, 5, 3), (71, 5, 3), (79, 4, 1), (92, 5, 2), (97, 4, 3), (98, 5, 3), (127, 5, 3), (132, 3, 4), (151, 5, 4), (173, 5, 3), (176, 5, 2), (180, 5, 4), (200, 5, 2), (223, 5, 1), (237, 4, 1), (238, 5, 2), (249, 4, 1), (276, 5, 1), (288, 3, 2), (289, 3, 3), (300, 4, 3), (324, 5, 1), (357, 5, 2), (402, 4, 3), (421, 5, 2), (486, 3, 1), (518, 4, 1), (582, 4, 2), (655, 5, 2), (699, 3, 2), (727, 3, 2), (729, 5, 3), (919, 3, 4), (1007, 5, 3)]"
25,"[(1, 5, 4), (7, 4, 4), (23, 4, 4), (79, 4, 1), (82, 4, 1), (86, 4, 1), (98, 5, 1), (116, 4, 2), (121, 4, 4), (125, 5, 4), (131, 4, 1), (133, 3, 2), (134, 4, 4), (141, 4, 2), (143, 3, 4), (173, 4, 2), (176, 4, 1), (177, 3, 3), (183, 4, 1), (186, 4, 1), (195, 4, 4), (204, 5, 2), (265, 4, 2), (404, 3, 1), (408, 5, 1), (419, 4, 3), (430, 4, 3), (463, 4, 2), (474, 4, 1), (479, 5, 1), (495, 4, 2), (527, 4, 1), (568, 4, 2), (604, 4, 1), (612, 4, 3), (655, 4, 3), (657, 4, 3), (692, 4, 3), (837, 4, 2), (929, 4, 3), (968, 4, 4)]"
26,"[(1, 3, 2), (14, 3, 1), (24, 3, 2), (50, 4, 3), (109, 3, 1), (111, 3, 4), (116, 2, 3), (118, 3, 1), (121, 3, 4), (122, 1, 1), (126, 4, 3), (129, 4, 2), (148, 3, 4), (151, 3, 2), (181, 4, 1), (222, 3, 2), (246, 4, 4), (248, 3, 1), (249, 2, 1), (250, 3, 3), (252, 3, 2), (271, 3, 1), (274, 3, 4), (276, 4, 2), (282, 4, 1), (283, 3, 4), (284, 3, 1), (288, 4, 1), (291, 3, 3), (293, 3, 2), (298, 3, 2), (300, 4, 3), (302, 5, 2), (304, 4, 1), (313, 5, 1), (316, 3, 4), (323, 2, 3), (328, 2, 1), (369, 2, 4), (405, 2, 2), (413, 2, 4), (456, 1, 2), (458, 3, 2), (471, 2, 2), (475, 3, 3), (515, 4, 1), (546, 2, 1), (591, 3, 2), (628, 3, 4), (678, 2, 3), (683, 3, 4), (748, 1, 2), (750, 4, 2), (751, 4, 4), (760, 1, 2), (815, 2, 2), (831, 2, 1), (840, 2, 2), (841, 2, 2), (845, 3, 3), (936, 4, 1), (1010, 2, 2), (1011, 3, 2), (1012, 4, 1), (1013, 1, 3), (1014, 3, 3)]"
27,"[(9, 4, 3), (50, 3, 3), (118, 3, 2), (123, 5, 2), (148, 3, 1), (244, 3, 2), (286, 3, 3), (288, 3, 4), (930, 2, 3), (1017, 4, 2)]"
28,"[(5, 3, 4), (11, 4, 1), (28, 4, 4), (31, 4, 2), (56, 5, 4), (96, 5, 1), (117, 4, 4), (164, 4, 4), (176, 5, 2), (185, 5, 3), (195, 4, 2), (196, 4, 1), (200, 2, 3), (219, 5, 4), (227, 4, 2), (229, 2, 2), (230, 4, 2), (286, 3, 2), (288, 5, 2), (322, 2, 3), (323, 3, 4), (332, 2, 2), (429, 5, 2), (434, 4, 3), (443, 4, 3), (444, 3, 3), (447, 3, 2), (448, 4, 1), (449, 2, 1), (529, 4, 3), (567, 4, 4), (573, 4, 4), (588, 3, 4), (603, 3, 3), (609, 3, 2), (670, 4, 2), (672, 3, 3), (760, 3, 2), (859, 3, 2)]"
29,"[(12, 5, 3), (79, 4, 1), (180, 4, 2), (182, 4, 3), (264, 3, 3), (268, 5, 1), (286, 5, 3), (300, 3, 2), (303, 4, 2), (306, 4, 4), (312, 4, 2), (326, 2, 4), (480, 4, 1), (657, 4, 4), (661, 5, 2), (879, 3, 1), (1019, 4, 2)]"
30,"[(2, 3, 3), (29, 3, 2), (50, 3, 3), (69, 5, 4), (135, 5, 3), (161, 4, 1), (164, 4, 3), (172, 4, 1), (174, 5, 3), (242, 5, 1), (252, 3, 3), (257, 4, 1), (258, 5, 3), (259, 4, 4), (304, 4, 2), (313, 5, 2), (315, 4, 1), (319, 4, 2), (321, 4, 1), (403, 2, 2), (683, 3, 3), (751, 3, 2), (780, 4, 4), (873, 1, 4), (892, 4, 1)]"
31,"[(32, 5, 1), (136, 5, 4), (153, 4, 3), (175, 5, 4), (192, 4, 4), (262, 5, 2), (268, 3, 4), (271, 4, 2), (299, 4, 4), (303, 3, 1), (306, 3, 2), (319, 4, 1), (328, 2, 1), (340, 3, 4), (490, 4, 4), (519, 4, 4), (611, 4, 1), (811, 4, 2), (875, 4, 2), (1019, 5, 3), (1020, 3, 3), (1021, 3, 4), (1022, 5, 2)]"
32,"[(7, 4, 2), (9, 3, 1), (50, 4, 3), (111, 3, 2), (181, 4, 2), (222, 3, 3), (240, 2, 1), (248, 4, 1), (268, 5, 2), (271, 3, 2), (288, 4, 4), (298, 5, 4), (307, 2, 4), (313, 4, 2), (405, 4, 2), (408, 3, 2), (455, 2, 1), (475, 5, 4), (508, 4, 4), (628, 4, 1), (742, 3, 4), (1023, 3, 1)]"
33,"[(245, 3, 4), (260, 4, 4), (271, 4, 1), (288, 4, 1), (294, 3, 3), (300, 4, 2), (323, 4, 2), (329, 4, 3), (339, 3, 3), (348, 4, 3), (678, 4, 1), (682, 4, 3), (879, 3, 1), (880, 3, 4)]"
34,"[(288, 2, 4), (289, 1, 3), (292, 5, 4), (294, 1, 1), (324, 5, 3), (898, 5, 4), (899, 5, 3), (990, 5, 3), (991, 4, 4), (1024, 5, 2)]"
35,"[(258, 2, 2), (261, 3, 1), (264, 2, 4), (266, 3, 1), (300, 5, 3), (321, 3, 4), (326, 3, 4), (327, 3, 4), (328, 3, 3), (333, 4, 4), (358, 1, 3), (678, 3, 4), (748, 4, 1), (876, 2, 1), (879, 4, 4), (881, 2, 4), (937, 4, 1)]"
36,"[(261, 5, 3), (288, 4, 1), (289, 2, 1), (333, 4, 4), (358, 5, 2), (873, 3, 4), (875, 3, 1), (878, 5, 4), (1026, 5, 1)]"
37,"[(7, 4, 4), (27, 4, 3), (50, 5, 1), (62, 5, 2), (68, 5, 1), (82, 1, 1), (89, 4, 4), (92, 4, 3), (96, 4, 3), (118, 2, 2), (121, 2, 4), (127, 4, 4), (147, 3, 1), (172, 4, 2), (174, 5, 3), (210, 4, 3), (226, 5, 4), (230, 4, 1), (231, 2, 3), (233, 4, 3), (273, 3, 2), (385, 4, 3), (405, 4, 1), (472, 2, 1), (546, 3, 1), (550, 4, 1), (566, 4, 2), (568, 3, 3), (578, 3, 1), (665, 3, 1), (825, 2, 2), (827, 3, 3), (831, 2, 3), (833, 4, 4), (841, 3, 1), (930, 3, 1), (1027, 3, 3)]"
